    Time   |  sec | Bryanraw|  Bryan |  Temp  |
 16:26:16  | 4350 |   74.0  | 285.95 |  34.50 |
 16:26:21  | 4355 |   74.1  | 285.93 |  34.50 |
 16:26:26  | 4360 |   74.0  | 285.95 |  34.52 |
 16:26:31  | 4365 |   74.0  | 285.95 |  34.52 |
 16:26:36  | 4370 |   74.1  | 285.94 |  34.54 |
 16:26:41  | 4375 |   74.0  | 285.96 |  34.51 |
 16:26:46  | 4380 |   74.1  | 285.94 |  34.54 |
 16:26:51  | 4385 |   74.0  | 285.97 |  34.55 |
 16:26:56  | 4390 |   74.1  | 285.94 |  34.54 |
 16:27: 1  | 4395 |   74.1  | 285.92 |  34.50 |
 16:27: 6  | 4400 |   74.1  | 285.89 |  34.48 |
 16:27:11  | 4405 |   74.1  | 285.91 |  34.51 |
 16:27:16  | 4410 |   74.1  | 285.92 |  34.54 |
 16:27:21  | 4415 |   74.1  | 285.93 |  34.55 |
 16:27:26  | 4420 |   74.1  | 285.94 |  34.53 |
 16:27:31  | 4425 |   74.1  | 285.94 |  34.54 |
 16:27:36  | 4430 |   74.0  | 285.95 |  34.47 |
 16:27:41  | 4435 |   74.1  | 285.94 |  34.52 |
 16:27:46  | 4440 |   74.1  | 285.89 |  34.51 |
 16:27:51  | 4445 |   74.1  | 285.88 |  34.49 |
 16:27:56  | 4450 |   74.1  | 285.90 |  34.52 |
 16:28: 1  | 4455 |   74.1  | 285.89 |  34.50 |
 16:28: 6  | 4460 |   74.1  | 285.90 |  34.57 |
 16:28:11  | 4465 |   74.1  | 285.93 |  34.51 |
 16:28:16  | 4470 |   74.0  | 285.97 |  34.52 |
 16:28:21  | 4475 |   74.0  | 285.97 |  34.51 |
 16:28:26  | 4480 |   74.0  | 285.97 |  34.50 |
 16:28:31  | 4485 |   74.0  | 285.99 |  34.51 |
 16:28:36  | 4490 |   74.0  | 285.96 |  34.50 |
 16:28:41  | 4495 |   74.1  | 285.94 |  34.54 |
 16:28:46  | 4500 |   74.0  | 285.99 |  66.23 |
 16:28:51  | 4505 |   74.0  | 285.95 |  34.56 |
 16:28:56  | 4510 |   74.0  | 285.97 |  34.51 |
 16:29: 1  | 4515 |   74.0  | 285.96 |  34.55 |
 16:29: 6  | 4520 |   74.0  | 285.97 |  34.54 |
 16:29:11  | 4525 |   74.0  | 285.98 |  34.53 |
 16:29:16  | 4530 |   74.0  | 285.95 |  34.59 |
 16:29:21  | 4535 |   74.1  | 285.94 |  34.50 |
 16:29:26  | 4540 |   74.0  | 285.96 |  34.54 |
 16:29:31  | 4545 |   74.0  | 285.98 |  34.56 |
 16:29:36  | 4550 |   74.0  | 285.98 |  34.55 |
 16:29:41  | 4555 |   74.0  | 285.96 |  34.54 |
 16:29:46  | 4560 |   74.0  | 286.01 |  34.55 |
 16:29:51  | 4565 |   74.0  | 285.99 |  34.55 |
 16:29:56  | 4570 |   74.0  | 286.03 |  34.54 |
 16:30: 1  | 4575 |   74.0  | 286.03 |  34.57 |
 16:30: 6  | 4580 |   73.9  | 286.05 |  34.53 |
 16:30:11  | 4585 |   74.0  | 286.04 |  34.55 |
 16:30:16  | 4590 |   74.0  | 286.02 |  34.57 |
 16:30:21  | 4595 |   74.0  | 286.02 |  34.57 |
 16:30:26  | 4600 |   74.0  | 286.02 |  34.59 |
 16:30:31  | 4605 |   74.0  | 286.03 |  34.61 |
 16:30:36  | 4610 |   74.0  | 286.04 |  34.57 |
 16:30:41  | 4615 |   73.9  | 286.07 |  34.57 |
 16:30:46  | 4620 |   73.9  | 286.07 |  34.59 |
 16:30:51  | 4625 |   73.9  | 286.09 |  34.63 |
 16:30:56  | 4630 |   73.9  | 286.07 |  34.61 |
 16:31: 1  | 4635 |   73.9  | 286.09 |  34.60 |
 16:31: 6  | 4640 |   73.9  | 286.10 |  34.62 |
 16:31:11  | 4645 |   73.9  | 286.13 |  69.14 |
 16:31:16  | 4650 |   73.9  | 286.11 |  34.64 |
 16:31:21  | 4655 |   73.9  | 286.09 |  34.64 |
 16:31:26  | 4660 |   73.9  | 286.06 |  34.65 |
 16:31:31  | 4665 |   73.9  | 286.06 |  34.66 |
 16:31:36  | 4670 |   74.0  | 286.04 |  34.62 |
 16:31:41  | 4675 |   74.0  | 286.02 |  34.61 |
 16:31:46  | 4680 |   74.0  | 286.03 |  34.61 |
 16:31:51  | 4685 |   73.9  | 286.10 |  34.61 |
 16:31:56  | 4690 |   73.9  | 286.11 |  34.60 |
 16:32: 1  | 4695 |   73.9  | 286.13 |  34.62 |
 16:32: 6  | 4700 |   73.8  | 286.15 |  34.61 |
 16:32:11  | 4705 |   73.8  | 286.15 |  34.65 |
 16:32:16  | 4710 |   73.9  | 286.11 |  34.63 |
 16:32:21  | 4715 |   73.8  | 286.15 |  34.64 |
 16:32:26  | 4720 |   73.8  | 286.15 |  34.63 |
 16:32:31  | 4725 |   73.8  | 286.15 |  34.65 |
 16:32:36  | 4730 |   73.8  | 286.17 |  34.65 |
 16:32:41  | 4735 |   73.8  | 286.18 |  51.40 |
 16:32:46  | 4740 |   73.8  | 286.20 |  34.67 |
 16:32:51  | 4745 |   73.8  | 286.21 |  34.64 |
 16:32:56  | 4750 |   73.8  | 286.17 |  34.64 |
 16:33: 1  | 4755 |   73.8  | 286.20 |  34.66 |
 16:33: 6  | 4760 |   73.8  | 286.22 |  34.67 |
 16:33:11  | 4765 |   73.7  | 286.26 |  34.67 |
 16:33:16  | 4770 |   73.7  | 286.29 |  34.70 |
 16:33:21  | 4775 |   73.7  | 286.28 |  34.69 |
 16:33:26  | 4780 |   73.7  | 286.30 |  34.67 |
 16:33:31  | 4785 |   73.7  | 286.33 |  34.69 |
 16:33:36  | 4790 |   73.7  | 286.31 |  34.68 |
 16:33:41  | 4795 |   73.7  | 286.32 |  34.73 |
 16:33:46  | 4800 |   73.7  | 286.34 |  34.67 |
 16:33:51  | 4805 |   73.7  | 286.31 |  34.73 |
 16:33:56  | 4810 |   73.7  | 286.27 |  34.73 |
 16:34: 1  | 4815 |   73.7  | 286.29 |  34.78 |
 16:34: 6  | 4820 |   73.7  | 286.29 |  34.76 |
 16:34:11  | 4825 |   73.7  | 286.29 |  34.74 |
 16:34:16  | 4830 |   73.7  | 286.27 |  34.74 |
 16:34:21  | 4835 |   73.7  | 286.26 |  34.75 |
 16:34:26  | 4840 |   73.7  | 286.27 |  34.72 |
 16:34:31  | 4845 |   73.7  | 286.28 |  34.76 |
 16:34:36  | 4850 |   73.7  | 286.29 |  34.77 |
 16:34:41  | 4855 |   73.7  | 286.30 |  34.75 |
 16:34:46  | 4860 |   73.7  | 286.33 |  34.79 |
 16:34:51  | 4865 |   73.7  | 286.30 |  34.74 |
 16:34:56  | 4870 |   73.7  | 286.32 |  34.77 |
 16:35: 1  | 4875 |   73.7  | 286.33 |  34.74 |
 16:35: 6  | 4880 |   73.7  | 286.34 |  34.81 |
 16:35:11  | 4885 |   73.6  | 286.36 |  34.84 |
 16:35:16  | 4890 |   73.6  | 286.37 |  34.83 |
 16:35:21  | 4895 |   73.6  | 286.37 |  34.87 |
 16:35:26  | 4900 |   73.6  | 286.41 |  34.87 |
 16:35:31  | 4905 |   73.6  | 286.37 |  34.82 |
 16:35:36  | 4910 |   73.6  | 286.36 |  34.85 |
 16:35:41  | 4915 |   73.6  | 286.38 |  34.90 |
 16:35:46  | 4920 |   73.6  | 286.39 |  34.88 |
 16:35:51  | 4925 |   73.6  | 286.40 |  34.88 |
 16:35:56  | 4930 |   73.6  | 286.37 |  34.85 |
 16:36: 1  | 4935 |   73.6  | 286.39 |  34.82 |
 16:36: 6  | 4940 |   73.6  | 286.42 |  34.85 |
 16:36:11  | 4945 |   73.5  | 286.46 |  34.90 |
 16:36:16  | 4950 |   73.6  | 286.44 |  34.86 |
 16:36:21  | 4955 |   73.6  | 286.40 |  34.90 |
 16:36:26  | 4960 |   73.6  | 286.38 |  34.85 |
 16:36:31  | 4965 |   73.7  | 286.34 |  34.89 |
 16:36:36  | 4970 |   73.6  | 286.36 |  34.99 |
 16:36:41  | 4975 |   73.6  | 286.39 |  34.90 |
 16:36:46  | 4980 |   73.5  | 286.45 |  34.97 |
 16:36:51  | 4985 |   73.6  | 286.43 |  34.97 |
 16:36:56  | 4990 |   73.5  | 286.45 |  34.91 |
 16:37: 1  | 4995 |   73.5  | 286.47 |  35.04 |
 16:37: 6  | 5000 |   73.5  | 286.46 |  35.00 |
 16:37:11  | 5005 |   73.5  | 286.45 |  34.98 |
 16:37:16  | 5010 |   73.6  | 286.44 |  34.97 |
 16:37:21  | 5015 |   73.6  | 286.43 |  34.91 |
 16:37:26  | 5020 |   73.6  | 286.42 |  35.02 |
 16:37:31  | 5025 |   73.6  | 286.42 |  35.02 |
 16:37:36  | 5030 |   73.6  | 286.38 |  35.02 |
 16:37:41  | 5035 |   73.6  | 286.38 |  35.00 |
 16:37:46  | 5040 |   73.6  | 286.41 | 217.29 |
 16:37:51  | 5045 |   73.6  | 286.41 |  34.92 |
 16:37:56  | 5050 |   73.6  | 286.41 |  34.91 |
 16:38: 1  | 5055 |   73.6  | 286.40 |  35.01 |
 16:38: 6  | 5060 |   73.6  | 286.41 |  34.90 |
 16:38:11  | 5065 |   73.6  | 286.39 |  35.01 |
 16:38:16  | 5070 |   73.6  | 286.42 |  34.96 |
 16:38:21  | 5075 |   73.6  | 286.41 |  34.99 |
 16:38:26  | 5080 |   73.6  | 286.41 |  34.95 |
 16:38:31  | 5085 |   73.6  | 286.38 |  35.04 |
 16:38:36  | 5090 |   73.6  | 286.37 |  34.97 |
 16:38:41  | 5095 |   73.6  | 286.37 |  34.98 |
 16:38:46  | 5100 |   73.7  | 286.34 |  34.96 |
 16:38:51  | 5105 |   73.6  | 286.36 |  35.01 |
 16:38:56  | 5110 |   73.6  | 286.36 |  34.91 |
 16:39: 1  | 5115 |   73.7  | 286.33 |  34.95 |
 16:39: 6  | 5120 |   73.7  | 286.32 |  34.97 |
 16:39:11  | 5125 |   73.6  | 286.35 |  35.00 |
 16:39:16  | 5130 |   73.6  | 286.35 |  34.95 |
 16:39:21  | 5135 |   73.6  | 286.36 |  34.90 |
 16:39:26  | 5140 |   73.4  | 286.59 |  21.00 |
 16:39:31  | 5145 |   73.5  | 286.51 |  34.98 |
 16:39:36  | 5150 |   73.5  | 286.45 |  34.88 |
 16:39:41  | 5155 |   73.6  | 286.42 |  34.92 |
 16:39:46  | 5160 |   73.6  | 286.39 |  34.89 |
 16:39:51  | 5165 |   73.6  | 286.35 |  34.94 |
 16:39:56  | 5170 |   73.7  | 286.29 |  34.85 |
 16:40: 1  | 5175 |   73.7  | 286.28 |  34.86 |
 16:40: 6  | 5180 |   73.7  | 286.26 |  34.92 |
 16:40:11  | 5185 |   73.7  | 286.27 |  34.91 |
 16:40:16  | 5190 |   73.8  | 286.21 |  34.96 |
 16:40:21  | 5195 |   73.8  | 286.15 |  34.87 |
 16:40:26  | 5200 |   73.9  | 286.13 |  34.83 |
 16:40:31  | 5205 |   73.9  | 286.07 |  34.94 |
 16:40:36  | 5210 |   74.0  | 286.03 |  34.89 |
 16:40:41  | 5215 |   74.0  | 286.02 |  34.90 |
 16:40:46  | 5220 |   74.0  | 286.00 |  34.86 |
 16:40:51  | 5225 |   73.9  | 286.07 |  34.86 |
 16:40:56  | 5230 |   73.9  | 286.10 |  34.86 |
 16:41: 1  | 5235 |   73.8  | 286.16 |  34.91 |
 16:41: 6  | 5240 |   73.8  | 286.16 |  34.93 |
 16:41:11  | 5245 |   73.9  | 286.11 |  34.83 |
 16:41:16  | 5250 |   73.9  | 286.13 |  34.81 |
 16:41:21  | 5255 |   73.8  | 286.15 |  34.86 |
 16:41:26  | 5260 |   73.8  | 286.20 |  34.88 |
 16:41:31  | 5265 |   73.8  | 286.15 |  34.84 |
 16:41:36  | 5270 |   73.8  | 286.16 |  34.77 |
 16:41:41  | 5275 |   73.8  | 286.17 |  34.69 |
 16:41:46  | 5280 |   73.8  | 286.19 |  34.77 |
 16:41:51  | 5285 |   73.8  | 286.18 |  34.78 |
 16:41:56  | 5290 |   73.8  | 286.22 |  34.70 |
 16:42: 1  | 5295 |   73.8  | 286.21 |  34.77 |
 16:42: 6  | 5300 |   73.8  | 286.22 |  34.71 |
 16:42:11  | 5305 |   73.8  | 286.22 |  34.67 |
 16:42:16  | 5310 |   73.8  | 286.20 |  34.64 |
 16:42:21  | 5315 |   73.9  | 286.12 |  34.71 |
 16:42:26  | 5320 |   73.9  | 286.10 |  34.71 |
 16:42:31  | 5325 |   73.9  | 286.09 |  34.74 |
 16:42:36  | 5330 |   73.9  | 286.09 |  34.75 |
 16:42:41  | 5335 |   73.9  | 286.12 |  34.69 |
 16:42:46  | 5340 |   73.9  | 286.10 |  34.66 |
 16:42:51  | 5345 |   73.9  | 286.06 |  34.69 |
 16:42:56  | 5350 |   74.0  | 286.03 |  34.64 |
 16:43: 1  | 5355 |   74.0  | 286.04 |  34.66 |
 16:43: 6  | 5360 |   74.0  | 286.04 |  34.69 |
 16:43:11  | 5365 |   74.1  | 285.94 | 217.28 |
 16:43:16  | 5370 |   74.1  | 285.94 |  34.62 |
 16:43:21  | 5375 |   74.1  | 285.94 |  34.60 |
 16:43:26  | 5380 |   74.0  | 285.98 |  34.61 |
 16:43:31  | 5385 |   74.0  | 286.01 |  34.61 |
 16:43:36  | 5390 |   74.0  | 286.00 |  34.57 |
 16:43:41  | 5395 |   74.0  | 285.98 |  34.54 |
 16:43:46  | 5400 |   74.0  | 285.99 |  34.62 |
 16:43:51  | 5405 |   74.0  | 285.95 |  34.55 |
 16:43:56  | 5410 |   74.0  | 285.95 |  34.54 |
 16:44: 1  | 5415 |   74.1  | 285.92 |  34.49 |
 16:44: 6  | 5420 |   74.0  | 285.95 |  34.54 |
 16:44:11  | 5425 |   74.0  | 285.96 |  34.50 |
 16:44:16  | 5430 |   74.0  | 285.95 |  34.50 |
 16:44:21  | 5435 |   74.1  | 285.92 |  34.44 |
 16:44:26  | 5440 |   74.1  | 285.88 |  34.45 |
 16:44:31  | 5445 |   74.1  | 285.85 |  34.51 |
 16:44:36  | 5450 |   74.2  | 285.82 |  34.45 |
 16:44:41  | 5455 |   74.2  | 285.81 |  34.54 |
 16:44:46  | 5460 |   74.2  | 285.82 |  34.51 |
 16:44:51  | 5465 |   74.2  | 285.76 |  34.42 |
 16:44:56  | 5470 |   74.2  | 285.79 |  34.42 |
 16:45: 1  | 5475 |   74.3  | 285.74 |  34.47 |
 16:45: 6  | 5480 |   74.3  | 285.74 |  34.40 |
 16:45:11  | 5485 |   74.2  | 285.75 |  34.39 |
 16:45:16  | 5490 |   74.2  | 285.79 |  51.40 |
 16:45:21  | 5495 |   74.2  | 285.79 |  34.39 |
 16:45:26  | 5500 |   74.2  | 285.80 |  34.38 |
 16:45:31  | 5505 |   74.2  | 285.80 |  21.00 |
 16:45:36  | 5510 |   74.2  | 285.82 |  34.26 |
 16:45:41  | 5515 |   74.2  | 285.75 |  34.31 |
 16:45:46  | 5520 |   74.3  | 285.69 |  34.35 |
 16:45:51  | 5525 |   74.3  | 285.67 |  34.24 |
 16:45:56  | 5530 |   74.3  | 285.67 |  51.40 |
 16:46: 1  | 5535 |   74.3  | 285.66 |  34.17 |
 16:46: 6  | 5540 |   74.3  | 285.67 |  34.24 |
 16:46:11  | 5545 |   74.3  | 285.68 | 216.52 |
 16:46:16  | 5550 |   74.3  | 285.65 |  34.29 |
 16:46:21  | 5555 |   74.4  | 285.64 |  34.22 |
 16:46:26  | 5560 |   74.4  | 285.60 |  34.13 |
 16:46:31  | 5565 |   74.4  | 285.60 |  34.12 |
 16:46:36  | 5570 |   74.4  | 285.56 |  21.00 |
 16:46:41  | 5575 |   74.5  | 285.51 |  34.09 |
 16:46:46  | 5580 |   74.5  | 285.47 |  34.09 |
 16:46:51  | 5585 |   74.6  | 285.44 |  34.09 |
 16:46:56  | 5590 |   74.6  | 285.43 |  34.02 |
 16:47: 1  | 5595 |   74.6  | 285.41 |  34.14 |
 16:47: 6  | 5600 |   74.6  | 285.36 |  34.03 |
 16:47:11  | 5605 |   74.6  | 285.35 |  34.08 |
 16:47:16  | 5610 |   74.7  | 285.33 |  34.05 |
 16:47:21  | 5615 |   74.7  | 285.33 |  34.06 |
 16:47:26  | 5620 |   74.7  | 285.31 |  34.05 |
 16:47:31  | 5625 |   74.7  | 285.29 |  33.96 |
 16:47:36  | 5630 |   74.7  | 285.28 |  33.96 |
 16:47:41  | 5635 |   74.8  | 285.24 |  40.17 |
 16:47:46  | 5640 |   74.8  | 285.21 |  33.91 |
 16:47:51  | 5645 |   74.8  | 285.19 |  33.92 |
 16:47:56  | 5650 |   74.8  | 285.21 |  33.90 |
 16:48: 1  | 5655 |   74.8  | 285.18 |  33.93 |
 16:48: 6  | 5660 |   74.8  | 285.18 |  33.93 |
 16:48:11  | 5665 |   74.8  | 285.18 |  33.89 |
 16:48:16  | 5670 |   74.9  | 285.14 |  33.87 |
 16:48:21  | 5675 |   74.9  | 285.12 |  33.94 |
 16:48:26  | 5680 |   74.9  | 285.10 |  33.88 |
 16:48:31  | 5685 |   74.9  | 285.09 |  51.40 |
 16:48:36  | 5690 |   74.9  | 285.05 |  33.84 |
 16:48:41  | 5695 |   74.9  | 285.08 |  33.83 |
 16:48:46  | 5700 |   74.9  | 285.07 | 214.99 |
 16:48:51  | 5705 |   74.9  | 285.08 |  33.77 |
 16:48:56  | 5710 |   74.9  | 285.06 |  33.76 |
 16:49: 1  | 5715 |   74.9  | 285.06 |  33.76 |
 16:49: 6  | 5720 |   74.9  | 285.06 |  33.79 |
 16:49:11  | 5725 |   74.9  | 285.07 |  33.74 |
 16:49:16  | 5730 |   75.0  | 285.01 |  33.74 |
 16:49:21  | 5735 |   75.0  | 284.99 |  33.74 |
 16:49:26  | 5740 |   75.0  | 284.96 |  33.69 |
 16:49:31  | 5745 |   75.0  | 284.97 |  33.73 |
 16:49:36  | 5750 |   75.1  | 284.94 |  33.64 |
 16:49:41  | 5755 |   75.0  | 284.95 |  33.63 |
 16:49:46  | 5760 |   75.0  | 284.95 |  33.66 |
 16:49:51  | 5765 |   75.1  | 284.94 | 214.22 |
 16:49:56  | 5770 |   75.0  | 284.96 |  33.65 |
 16:50: 1  | 5775 |   75.1  | 284.93 |  33.64 |
 16:50: 6  | 5780 |   75.1  | 284.90 |  33.61 |
 16:50:11  | 5785 |   75.1  | 284.93 |  33.59 |
 16:50:16  | 5790 |   75.0  | 284.95 |  33.60 |
 16:50:21  | 5795 |   75.1  | 284.91 |  33.68 |
 16:50:26  | 5800 |   75.1  | 284.87 |  33.60 |
 16:50:31  | 5805 |   75.1  | 284.85 |  33.54 |
 16:50:36  | 5810 |   75.2  | 284.81 |  33.55 |
 16:50:41  | 5815 |   75.3  | 284.73 |  33.58 |
 16:50:46  | 5820 |   75.2  | 284.75 |  33.59 |
 16:50:51  | 5825 |   75.3  | 284.72 |  33.53 |
 16:50:56  | 5830 |   75.3  | 284.68 | 214.22 |
 16:51: 1  | 5835 |   75.4  | 284.64 |  33.47 |
 16:51: 6  | 5840 |   75.3  | 284.66 |  33.50 |
 16:51:11  | 5845 |   75.3  | 284.66 |  33.42 |
 16:51:16  | 5850 |   75.3  | 284.66 |  33.46 |
 16:51:21  | 5855 |   75.3  | 284.67 |  33.42 |
 16:51:26  | 5860 |   75.3  | 284.66 |  33.53 |
 16:51:31  | 5865 |   75.3  | 284.65 |  33.42 |
 16:51:36  | 5870 |   75.3  | 284.67 |  33.46 |
 16:51:41  | 5875 |   75.3  | 284.66 |  33.42 |
 16:51:46  | 5880 |   75.3  | 284.67 |  33.39 |
 16:51:51  | 5885 |   75.3  | 284.68 |  33.39 |
 16:51:56  | 5890 |   75.3  | 284.68 |  33.40 |
 16:52: 1  | 5895 |   75.4  | 284.63 |  33.42 |
 16:52: 6  | 5900 |   75.4  | 284.60 |  33.39 |
 16:52:11  | 5905 |   75.4  | 284.57 |  33.38 |
 16:52:16  | 5910 |   75.5  | 284.54 |  33.37 |
 16:52:21  | 5915 |   75.5  | 284.51 |  33.41 |
 16:52:26  | 5920 |   75.5  | 284.49 |  33.37 |
 16:52:31  | 5925 |   75.4  | 284.55 |  33.40 |
 16:52:36  | 5930 |   75.4  | 284.59 |  33.39 |
 16:52:41  | 5935 |   75.4  | 284.58 |  33.38 |
 16:52:46  | 5940 |   75.4  | 284.60 |  33.33 |
 16:52:51  | 5945 |   75.4  | 284.60 |  33.40 |
 16:52:56  | 5950 |   75.4  | 284.57 |  33.39 |
 16:53: 1  | 5955 |   75.5  | 284.52 |  33.38 |
 16:53: 6  | 5960 |   75.5  | 284.51 |  33.31 |
 16:53:11  | 5965 |   75.5  | 284.51 |  33.34 |
 16:53:16  | 5970 |   75.5  | 284.54 |  33.32 |
 16:53:21  | 5975 |   75.5  | 284.51 |  33.32 |
 16:53:26  | 5980 |   75.5  | 284.53 |  33.33 |
 16:53:31  | 5985 |   75.4  | 284.55 |  33.28 |
 16:53:36  | 5990 |   75.5  | 284.50 |  33.28 |
 16:53:41  | 5995 |   75.5  | 284.47 |  33.26 |
 16:53:46  | 6000 |   75.5  | 284.51 |  33.30 |
 16:53:51  | 6005 |   75.5  | 284.51 |  33.28 |
 16:53:56  | 6010 |   75.5  | 284.50 |  33.34 |
 16:54: 1  | 6015 |   75.5  | 284.54 |  33.25 |
 16:54: 6  | 6020 |   75.5  | 284.54 |  33.26 |
 16:54:11  | 6025 |   75.5  | 284.52 |  33.24 |
 16:54:16  | 6030 |   75.5  | 284.49 |  33.25 |
 16:54:21  | 6035 |   75.5  | 284.46 |  33.31 |
 16:54:26  | 6040 |   75.6  | 284.44 |  21.00 |
 16:54:31  | 6045 |   75.6  | 284.42 |  33.26 |
 16:54:36  | 6050 |   75.6  | 284.43 |  33.23 |
 16:54:41  | 6055 |   75.6  | 284.41 |  33.21 |
 16:54:46  | 6060 |   75.5  | 284.47 |  33.34 |
 16:54:51  | 6065 |   75.6  | 284.44 |  33.24 |
 16:54:56  | 6070 |   75.5  | 284.45 |  33.27 |
 16:55: 1  | 6075 |   75.5  | 284.47 |  33.30 |
 16:55: 6  | 6080 |   75.6  | 284.44 |  33.31 |
 16:55:11  | 6085 |   75.5  | 284.51 |  33.35 |
 16:55:16  | 6090 |   75.5  | 284.49 |  33.29 |
 16:55:21  | 6095 |   75.5  | 284.48 |  33.27 |
 16:55:26  | 6100 |   75.5  | 284.45 |  33.28 |
 16:55:31  | 6105 |   75.5  | 284.46 |  33.30 |
 16:55:36  | 6110 |   75.6  | 284.41 |  33.25 |
 16:55:41  | 6115 |   75.6  | 284.41 |  33.28 |
 16:55:46  | 6120 |   75.6  | 284.36 |  33.29 |
 16:55:51  | 6125 |   75.7  | 284.30 |  33.27 |
 16:55:56  | 6130 |   75.7  | 284.33 |  33.26 |
 16:56: 1  | 6135 |   75.6  | 284.35 |  33.23 |
 16:56: 6  | 6140 |   75.6  | 284.36 |  33.24 |
 16:56:11  | 6145 |   75.6  | 284.40 |  33.23 |
 16:56:16  | 6150 |   75.6  | 284.40 |  33.25 |
 16:56:21  | 6155 |   75.6  | 284.40 |  33.30 |
 16:56:26  | 6160 |   75.6  | 284.38 | 188.55 |
 16:56:31  | 6165 |   75.7  | 284.34 |  33.31 |
 16:56:36  | 6170 |   75.7  | 284.34 |  33.33 |
 16:56:41  | 6175 |   75.6  | 284.36 |  33.28 |
 16:56:46  | 6180 |   75.6  | 284.35 |  33.27 |
 16:56:51  | 6185 |   75.6  | 284.36 |  33.27 |
 16:56:56  | 6190 |   75.6  | 284.36 |  33.31 |
 16:57: 1  | 6195 |   75.7  | 284.33 |  33.26 |
 16:57: 6  | 6200 |   75.6  | 284.36 |  33.30 |
 16:57:11  | 6205 |   75.6  | 284.39 |  33.25 |
 16:57:16  | 6210 |   75.6  | 284.40 |  33.23 |
 16:57:21  | 6215 |   75.6  | 284.41 |  33.25 |
 16:57:26  | 6220 |   75.6  | 284.44 |  33.27 |
 16:57:31  | 6225 |   75.5  | 284.46 |  33.19 |
 16:57:36  | 6230 |   75.5  | 284.47 |  33.20 |
 16:57:41  | 6235 |   75.6  | 284.44 |  33.23 |
 16:57:46  | 6240 |   75.6  | 284.43 |  33.18 |
 16:57:51  | 6245 |   75.6  | 284.42 |  33.30 |
 16:57:56  | 6250 |   75.6  | 284.42 |  33.24 |
 16:58: 1  | 6255 |   75.5  | 284.50 |  33.26 |
 16:58: 6  | 6260 |   75.5  | 284.50 |  21.00 |
 16:58:11  | 6265 |   75.5  | 284.47 |  33.27 |
 16:58:16  | 6270 |   75.5  | 284.45 |  33.26 |
 16:58:21  | 6275 |   75.5  | 284.45 |  33.25 |
 16:58:26  | 6280 |   75.5  | 284.46 |  33.30 |
 16:58:31  | 6285 |   75.6  | 284.42 |  33.21 |
 16:58:36  | 6290 |   75.6  | 284.41 |  33.23 |
 16:58:41  | 6295 |   75.6  | 284.38 |  33.28 |
 16:58:46  | 6300 |   75.6  | 284.36 |  33.24 |
 16:58:51  | 6305 |   75.7  | 284.33 |  33.21 |
 16:58:56  | 6310 |   75.7  | 284.34 |  33.21 |
 16:59: 1  | 6315 |   75.7  | 284.34 |  33.16 |
 16:59: 6  | 6320 |   75.7  | 284.32 |  33.22 |
 16:59:11  | 6325 |   75.6  | 284.35 |  33.20 |
 16:59:16  | 6330 |   75.6  | 284.42 |  51.40 |
 16:59:21  | 6335 |   75.6  | 284.39 |  33.19 |
 16:59:26  | 6340 |   75.6  | 284.39 |  33.20 |
 16:59:31  | 6345 |   75.6  | 284.40 |  33.18 |
 16:59:36  | 6350 |   75.6  | 284.40 |  33.19 |
 16:59:41  | 6355 |   75.6  | 284.37 |  33.19 |
 16:59:46  | 6360 |   75.6  | 284.35 |  33.22 |
 16:59:51  | 6365 |   75.6  | 284.40 |  33.25 |
 16:59:56  | 6370 |   75.6  | 284.38 |  33.20 |
 17: 0: 1  | 6375 |   75.6  | 284.38 |  33.19 |
 17: 0: 6  | 6380 |   75.6  | 284.39 |  33.17 |
 17: 0:11  | 6385 |   75.6  | 284.37 |  33.27 |
 17: 0:16  | 6390 |   75.7  | 284.34 |  33.24 |
 17: 0:21  | 6395 |   75.7  | 284.32 |  33.18 |
 17: 0:26  | 6400 |   75.7  | 284.33 |  33.18 |
 17: 0:31  | 6405 |   75.7  | 284.34 |  33.15 |
 17: 0:36  | 6410 |   75.7  | 284.34 |  33.16 |
 17: 0:41  | 6415 |   75.7  | 284.33 |  33.27 |
 17: 0:46  | 6420 |   75.6  | 284.37 |  33.24 |
 17: 0:51  | 6425 |   75.6  | 284.35 |  33.25 |
 17: 0:56  | 6430 |   75.6  | 284.38 |  33.19 |
 17: 1: 1  | 6435 |   75.6  | 284.37 |  33.25 |
 17: 1: 6  | 6440 |   75.6  | 284.40 |  33.19 |
 17: 1:11  | 6445 |   75.6  | 284.41 |  33.27 |
 17: 1:16  | 6450 |   75.6  | 284.42 |  33.24 |
 17: 1:21  | 6455 |   75.5  | 284.45 |  33.19 |
 17: 1:26  | 6460 |   75.5  | 284.47 |  33.20 |
 17: 1:31  | 6465 |   75.5  | 284.46 |  33.25 |
 17: 1:36  | 6470 |   75.5  | 284.47 |  33.20 |
 17: 1:41  | 6475 |   75.5  | 284.50 |  33.23 |
 17: 1:46  | 6480 |   75.5  | 284.52 |  33.21 |
 17: 1:51  | 6485 |   75.5  | 284.53 | 170.17 |
 17: 1:56  | 6490 |   75.5  | 284.50 |  33.25 |
 17: 2: 1  | 6495 |   75.5  | 284.52 |  33.19 |
 17: 2: 6  | 6500 |   75.5  | 284.50 |  33.19 |
 17: 2:11  | 6505 |   75.5  | 284.50 |  33.19 |
 17: 2:16  | 6510 |   75.5  | 284.49 |  33.25 |
