 Time | Bryan raw |  Bryan |  Temp  |
   0 |   51.3  | 308.68 |  39.82 |
   5 |   51.5  | 308.54 |  40.66 |
  10 |   51.8  | 308.21 |  40.66 |
  15 |   52.0  | 307.95 |  40.74 |
  20 |   52.4  | 307.58 |  40.68 |
  25 |   52.7  | 307.34 |  40.71 |
  30 |   52.8  | 307.16 |  40.65 |
  35 |   53.0  | 307.00 |  40.67 |
  40 |   53.1  | 306.90 |  40.62 |
  45 |   53.2  | 306.79 |  40.62 |
  50 |   53.3  | 306.67 |  40.61 |
  55 |   53.6  | 306.35 |  21.01 |
  60 |   55.5  | 304.48 |  40.58 |
  65 |   60.4  | 299.64 |  40.58 |
  70 |   64.2  | 295.82 |  40.55 |
  75 |   67.0  | 292.95 |  40.63 |
  80 |   69.4  | 290.64 |  40.63 |
  85 |   71.1  | 288.88 |  40.66 |
  90 |   72.5  | 287.50 |  40.65 |
  95 |   73.5  | 286.47 |  40.60 |
 100 |   74.4  | 285.64 |  40.65 |
 105 |   75.0  | 284.98 |  40.66 |
 110 |   75.5  | 284.52 |  40.67 |
 115 |   75.8  | 284.19 |  40.64 |
 120 |   76.0  | 283.97 |  40.59 |
 125 |   76.3  | 283.71 |  40.54 |
 130 |   76.5  | 283.52 |  40.51 |
 135 |   76.4  | 283.56 |  40.60 |
 140 |   76.6  | 283.41 |  40.64 |
 145 |   76.7  | 283.31 |  40.58 |
 150 |   76.8  | 283.15 |  40.66 |
 155 |   76.8  | 283.15 |  40.61 |
 160 |   76.9  | 283.05 |  40.62 |
 165 |   76.9  | 283.06 |  40.67 |
 170 |   76.9  | 283.09 |  40.68 |
 175 |   76.9  | 283.10 |  40.50 |
 180 |   76.9  | 283.06 |  40.60 |
 185 |   76.9  | 283.09 |  40.61 |
 190 |   76.9  | 283.08 |  40.63 |
 195 |   77.0  | 283.04 |  40.54 |
 200 |   76.9  | 283.10 |  68.97 |
 205 |   76.8  | 283.16 |  40.54 |
 210 |   76.8  | 283.15 |  40.45 |
 215 |   76.9  | 283.11 |  40.50 |
 220 |   76.9  | 283.08 |  40.51 |
 225 |   77.0  | 283.03 |  40.49 |
 230 |   76.9  | 283.07 |  40.45 |
 235 |   76.9  | 283.05 |  40.48 |
 240 |   76.9  | 283.06 |  40.42 |
 245 |   77.0  | 283.03 |  40.51 |
 250 |   77.0  | 283.04 |  40.47 |
 255 |   77.0  | 283.02 |  40.41 |
 260 |   77.0  | 282.96 |  40.52 |
 265 |   77.0  | 282.96 |  40.51 |
 270 |   77.1  | 282.94 |  40.41 |
 275 |   77.0  | 283.00 |  40.44 |
 280 |   77.0  | 282.99 |  40.44 |
 285 |   77.0  | 283.01 |  40.34 |
 290 |   76.9  | 283.08 |  40.35 |
 295 |   77.0  | 283.03 |  40.30 |
 300 |   76.9  | 283.07 |  21.77 |
 305 |   77.0  | 283.04 |  40.34 |
 310 |   76.9  | 283.06 |  40.31 |
 315 |   76.8  | 283.15 |  40.29 |
 320 |   76.9  | 283.10 |  40.28 |
 325 |   76.8  | 283.16 |  40.20 |
 330 |   76.9  | 283.14 |  40.21 |
 335 |   76.9  | 283.05 |  40.22 |
 340 |   76.8  | 283.16 |  40.22 |
 345 |   77.0  | 283.02 |  40.17 |
 350 |   77.0  | 283.03 | 217.29 |
 355 |   77.0  | 283.00 |  40.20 |
 360 |   77.0  | 283.03 |  40.16 |
 365 |   77.0  | 283.02 |  40.16 |
 370 |   76.8  | 283.17 |  40.13 |
 375 |   76.8  | 283.18 |  40.14 |
 380 |   76.8  | 283.16 |  40.15 |
 385 |   76.9  | 283.13 |  40.12 |
 390 |   76.9  | 283.12 |  40.04 |
 395 |   76.8  | 283.20 |  40.01 |
 400 |   76.9  | 283.14 |  40.03 |
 405 |   76.9  | 283.14 |  22.53 |
 410 |   76.9  | 283.14 |  39.99 |
 415 |   76.8  | 283.19 |  39.98 |
 420 |   76.9  | 283.11 |  40.01 |
 425 |   76.9  | 283.11 |  39.93 |
 430 |   76.9  | 283.06 |  39.97 |
 435 |   77.0  | 283.03 |  39.93 |
 440 |   77.0  | 283.02 |  39.94 |
 445 |   77.0  | 283.04 |  39.90 |
 450 |   76.9  | 283.14 |  39.92 |
 455 |   76.8  | 283.17 |  39.93 |
 460 |   76.8  | 283.19 |  39.86 |
 465 |   76.8  | 283.20 |  39.84 |
 470 |   76.8  | 283.18 |  39.78 |
 475 |   76.9  | 283.12 |  39.74 |
 480 |   76.8  | 283.18 |  39.76 |
 485 |   76.8  | 283.15 |  39.73 |
 490 |   76.8  | 283.19 |  39.70 |
 495 |   77.0  | 283.04 |  39.71 |
 500 |   76.9  | 283.11 |  39.67 |
 505 |   77.0  | 283.01 |  39.65 |
 510 |   77.0  | 282.97 |  39.62 |
 515 |   77.0  | 283.04 |  39.67 |
 520 |   77.0  | 282.99 |  39.64 |
 525 |   77.0  | 283.02 |  21.00 |
 530 |   77.0  | 283.04 |  39.60 |
 535 |   77.1  | 282.92 |  39.50 |
 540 |   77.0  | 283.01 |  39.59 |
 545 |   77.0  | 282.98 |  39.49 |
 550 |   77.0  | 283.02 |  39.49 |
 555 |   76.9  | 283.05 |  39.42 |
 560 |   77.0  | 282.99 |  39.46 |
 565 |   77.0  | 282.97 |  39.41 |
 570 |   77.0  | 283.01 |  39.41 |
 575 |   77.0  | 283.00 |  39.31 |
 580 |   76.9  | 283.07 |  39.31 |
 585 |   76.9  | 283.11 |  39.35 |
 590 |   76.9  | 283.07 |  39.31 |
 595 |   76.9  | 283.08 |  39.27 |
 600 |   76.9  | 283.07 |  39.29 |
 605 |   76.9  | 283.10 |  39.32 |
 610 |   77.0  | 283.01 |  39.27 |
 615 |   76.9  | 283.05 |  39.25 |
 620 |   77.1  | 282.90 |  39.20 |
 625 |   77.0  | 282.99 |  39.20 |
 630 |   76.9  | 283.05 |  39.15 |
 635 |   77.0  | 283.01 |  39.15 |
 640 |   76.9  | 283.06 |  39.08 |
 645 |   77.0  | 283.03 |  39.11 |
 650 |   77.0  | 283.02 |  39.12 |
 655 |   76.9  | 283.09 |  39.05 |
 660 |   76.8  | 283.15 |  39.02 |
 665 |   76.9  | 283.09 |  39.05 |
 670 |   77.0  | 283.03 |  39.00 |
 675 |   77.0  | 283.04 |  38.94 |
 680 |   77.0  | 283.04 |  38.95 |
 685 |   76.9  | 283.12 |  21.76 |
 690 |   77.0  | 282.99 |  38.94 |
 695 |   76.9  | 283.08 |  38.86 |
 700 |   77.0  | 282.99 |  38.84 |
 705 |   77.0  | 282.99 |  38.76 |
 710 |   77.1  | 282.91 |  38.73 |
 715 |   77.1  | 282.90 |  38.76 |
 720 |   77.2  | 282.81 |  38.72 |
 725 |   77.2  | 282.82 |  38.63 |
 730 |   77.2  | 282.75 |  38.62 |
 735 |   77.3  | 282.70 |  38.61 |
 740 |   77.3  | 282.66 |  21.00 |
 745 |   77.4  | 282.59 |  38.56 |
 750 |   77.5  | 282.54 |  38.53 |
 755 |   77.4  | 282.55 |  38.50 |
 760 |   77.5  | 282.53 |  38.55 |
 765 |   77.5  | 282.52 |  38.40 |
 770 |   77.5  | 282.48 |  51.40 |
 775 |   77.6  | 282.39 |  38.40 |
 780 |   77.6  | 282.42 |  38.35 |
 785 |   77.7  | 282.30 |  38.34 |
 790 |   77.6  | 282.38 |  38.32 |
 795 |   77.7  | 282.28 |  38.25 |
 800 |   77.6  | 282.42 |  38.21 |
 805 |   77.7  | 282.30 |  38.22 |
 810 |   77.7  | 282.30 |  38.14 |
 815 |   77.7  | 282.29 |  38.15 |
 820 |   77.7  | 282.27 |  38.19 |
 825 |   77.8  | 282.19 |  38.07 |
 830 |   77.9  | 282.09 |  38.09 |
 835 |   77.8  | 282.15 |  38.11 |
 840 |   77.8  | 282.19 |  38.02 |
 845 |   77.8  | 282.23 |  38.07 |
 850 |   77.8  | 282.18 |  38.06 |
 855 |   77.9  | 282.14 |  38.03 |
 860 |   77.9  | 282.14 |  37.99 |
 865 |   77.9  | 282.12 |  38.02 |
 870 |   77.9  | 282.08 |  37.94 |
 875 |   78.1  | 281.93 |  37.92 |
 880 |   78.0  | 281.97 |  47.34 |
 885 |   78.0  | 282.03 |  37.83 |
 890 |   78.0  | 281.95 |  37.79 |
 895 |   78.0  | 281.98 |  37.78 |
 900 |   77.9  | 282.12 |  37.77 |
 905 |   77.9  | 282.08 |  37.77 |
 910 |   77.9  | 282.13 |  37.73 |
 915 |   78.0  | 281.97 |  37.69 |
 920 |   78.0  | 281.96 |  46.06 |
 925 |   78.0  | 281.97 |  37.70 |
 930 |   78.1  | 281.93 |  37.68 |
 935 |   78.1  | 281.90 |  37.59 |
 940 |   78.0  | 281.95 |  37.59 |
 945 |   78.2  | 281.83 |  37.53 |
 950 |   78.1  | 281.86 |  37.55 |
 955 |   78.2  | 281.80 |  37.54 |
 960 |   78.1  | 281.90 |  37.45 |
 965 |   78.1  | 281.89 |  37.46 |
 970 |   78.2  | 281.84 |  37.46 |
 975 |   78.1  | 281.86 |  37.36 |
 980 |   78.1  | 281.92 |  37.38 |
 985 |   78.1  | 281.91 |  37.42 |
 990 |   78.0  | 282.00 |  37.33 |
 995 |   78.0  | 282.04 |  43.84 |
1000 |   77.9  | 282.05 |  21.00 |
1005 |   78.1  | 281.93 |  37.31 |
1010 |   78.1  | 281.92 |  37.33 |
1015 |   78.1  | 281.85 |  37.30 |
1020 |   78.1  | 281.88 |  37.23 |
1025 |   78.2  | 281.82 |  37.16 |
1030 |   78.2  | 281.75 |  37.20 |
1035 |   78.2  | 281.79 |  37.18 |
1040 |   78.3  | 281.73 |  37.12 |
1045 |   78.2  | 281.75 |  37.03 |
1050 |   78.3  | 281.72 |  37.06 |
1055 |   78.3  | 281.71 |  37.02 |
1060 |   78.3  | 281.71 |  36.98 |
1065 |   78.3  | 281.66 |  37.04 |
1070 |   78.4  | 281.57 |  36.95 |
1075 |   78.5  | 281.53 |  36.94 |
1080 |   78.6  | 281.44 |  36.86 |
1085 |   78.6  | 281.44 |  36.93 |
1090 |   78.7  | 281.33 |  36.85 |
1095 |   78.7  | 281.28 |  36.86 |
1100 |   78.7  | 281.30 |  36.82 |
1105 |   78.7  | 281.27 |  36.80 |
1110 |   78.7  | 281.28 |  36.79 |
1115 |   78.7  | 281.25 |  36.79 |
1120 |   78.7  | 281.33 |  41.00 |
1125 |   78.7  | 281.29 |  36.72 |
1130 |   78.8  | 281.23 |  36.66 |
1135 |   78.8  | 281.22 |  36.63 |
1140 |   78.8  | 281.16 |  36.59 |
1145 |   78.7  | 281.25 |  36.54 |
1150 |   78.9  | 281.14 |  51.40 |
1155 |   78.9  | 281.13 |  36.50 |
1160 |   78.9  | 281.08 |  36.52 |
1165 |   79.0  | 281.03 |  21.00 |
1170 |   79.0  | 280.98 |  36.45 |
1175 |   79.1  | 280.88 |  36.54 |
1180 |   79.1  | 280.92 |  36.43 |
1185 |   79.1  | 280.93 |  36.44 |
1190 |   79.2  | 280.83 |  36.38 |
1195 |   79.1  | 280.88 |  36.35 |
1200 |   79.2  | 280.81 |  36.38 |
1205 |   79.2  | 280.81 |  36.29 |
1210 |   79.3  | 280.67 |  36.28 |
1215 |   79.3  | 280.73 |  36.24 |
1220 |   79.3  | 280.69 |  36.27 |
1225 |   79.3  | 280.69 |  36.21 |
1230 |   79.5  | 280.54 |  36.10 |
1235 |   79.4  | 280.62 |  36.07 |
1240 |   79.5  | 280.53 |  36.06 |
1245 |   79.5  | 280.54 |  36.05 |
1250 |   79.5  | 280.50 |  36.00 |
1255 |   79.6  | 280.42 |  21.00 |
1260 |   79.6  | 280.40 |  35.96 |
1265 |   79.6  | 280.42 |  35.93 |
1270 |   79.6  | 280.42 |  35.92 |
1275 |   79.6  | 280.43 |  35.89 |
1280 |   79.6  | 280.36 |  35.87 |
1285 |   79.6  | 280.37 |  35.85 |
1290 |   79.7  | 280.30 |  35.85 |
1295 |   79.6  | 280.37 |  35.83 |
1300 |   79.8  | 280.21 |  35.72 |
1305 |   79.8  | 280.16 |  35.75 |
1310 |   79.9  | 280.07 |  35.72 |
1315 |   79.9  | 280.13 |  35.74 |
1320 |   80.0  | 280.01 |  35.65 |
1325 |   79.9  | 280.08 |  35.62 |
1330 |   79.7  | 280.32 |  21.00 |
1335 |   79.7  | 280.28 |  35.53 |
1340 |   79.8  | 280.17 |  35.56 |
1345 |   79.9  | 280.06 |  35.59 |
1350 |   80.0  | 279.97 |  35.58 |
1355 |   80.1  | 279.86 |  35.51 |
1360 |   80.2  | 279.84 |  35.54 |
1365 |   80.3  | 279.72 |  35.44 |
1370 |   80.3  | 279.66 |  35.39 |
1375 |   80.5  | 279.53 |  35.33 |
1380 |   80.5  | 279.45 |  35.41 |
1385 |   80.5  | 279.46 | 216.53 |
1390 |   80.6  | 279.41 |  35.26 |
1395 |   80.6  | 279.42 |  35.29 |
1400 |   80.6  | 279.42 |  35.23 |
1405 |   80.7  | 279.31 |  35.19 |
1410 |   80.7  | 279.28 |  35.13 |
1415 |   80.7  | 279.28 |  35.12 |
1420 |   80.8  | 279.19 |  35.07 |
1425 |   80.8  | 279.15 |  35.05 |
1430 |   80.9  | 279.10 |  35.06 |
1435 |   80.9  | 279.09 |  35.00 |
1440 |   80.9  | 279.05 |  34.97 |
1445 |   81.1  | 278.92 |  34.96 |
1450 |   81.0  | 278.97 |  21.00 |
1455 |   81.1  | 278.88 |  34.93 |
1460 |   81.2  | 278.82 |  34.83 |
1465 |   81.2  | 278.78 |  34.83 |
1470 |   81.2  | 278.76 |  34.86 |
1475 |   81.3  | 278.72 |  34.82 |
1480 |   81.4  | 278.62 |  34.78 |
1485 |   81.4  | 278.60 |  34.80 |
1490 |   81.5  | 278.45 |  34.77 |
1495 |   81.5  | 278.51 |  34.71 |
1500 |   81.5  | 278.46 |  51.40 |
1505 |   81.6  | 278.42 |  34.64 |
1510 |   81.6  | 278.39 |  34.60 |
1515 |   81.6  | 278.41 |  21.00 |
1520 |   81.7  | 278.33 |  34.56 |
1525 |   81.8  | 278.16 |  34.48 |
1530 |   81.8  | 278.17 |  34.52 |
1535 |   81.8  | 278.22 |  34.48 |
1540 |   81.9  | 278.08 |  34.43 |
1545 |   81.9  | 278.11 |  34.43 |
1550 |   82.0  | 278.04 |  34.48 |
1555 |   82.1  | 277.94 |  34.38 |
1560 |   82.1  | 277.89 |  34.36 |
1565 |   82.2  | 277.84 |  34.33 |
1570 |   82.1  | 277.87 |  34.32 |
1575 |   82.2  | 277.83 |  34.28 |
1580 |   82.2  | 277.83 |  34.27 |
1585 |   82.2  | 277.80 |  34.27 |
1590 |   82.2  | 277.75 |  34.25 |
1595 |   82.2  | 277.78 |  34.22 |
1600 |   82.4  | 277.58 |  34.19 |
1605 |   82.5  | 277.50 |  34.15 |
1610 |   82.5  | 277.45 |  34.06 |
1615 |   82.6  | 277.41 |  34.03 |
1620 |   82.6  | 277.35 |  34.02 |
1625 |   82.6  | 277.35 |  34.00 |
1630 |   82.6  | 277.40 |  33.94 |
1635 |   82.7  | 277.34 |  33.95 |
1640 |   82.8  | 277.23 |  33.93 |
1645 |   82.8  | 277.22 |  33.93 |
1650 |   82.8  | 277.16 |  33.89 |
1655 |   82.9  | 277.10 |  33.85 |
1660 |   82.9  | 277.05 |  33.86 |
1665 |   83.0  | 276.98 |  33.81 |
1670 |   83.0  | 277.01 |  33.83 |
1675 |   83.0  | 276.98 |  33.76 |
1680 |   83.0  | 276.95 |  33.69 |
1685 |   83.1  | 276.90 |  33.67 |
1690 |   83.1  | 276.90 |  50.19 |
1695 |   83.1  | 276.85 |  33.61 |
1700 |   83.2  | 276.78 |  33.60 |
1705 |   83.2  | 276.81 |  33.62 |
1710 |   83.2  | 276.81 |  33.56 |
1715 |   83.2  | 276.76 |  33.44 |
1720 |   83.3  | 276.72 |  33.51 |
1725 |   83.4  | 276.64 |  33.48 |
1730 |   83.4  | 276.61 |  33.41 |
1735 |   83.4  | 276.63 |  33.41 |
1740 |   83.4  | 276.64 |  33.39 |
1745 |   83.3  | 276.67 |  52.98 |
1750 |   83.3  | 276.67 |  33.33 |
1755 |   83.3  | 276.65 |  33.36 |
1760 |   83.4  | 276.59 |  33.34 |
1765 |   83.4  | 276.55 |  33.29 |
1770 |   83.5  | 276.46 |  33.23 |
1775 |   83.5  | 276.50 |  33.27 |
1780 |   83.6  | 276.43 |  21.00 |
1785 |   83.6  | 276.39 |  33.22 |
1790 |   83.6  | 276.41 |  33.24 |
1795 |   83.6  | 276.43 |  33.18 |
1800 |   83.6  | 276.35 |  33.10 |
1805 |   83.6  | 276.35 |  33.12 |
1810 |   83.7  | 276.28 |  33.08 |
1815 |   83.8  | 276.24 |  33.11 |
1820 |   83.7  | 276.26 |  33.06 |
1825 |   83.8  | 276.15 |  33.03 |
1830 |   83.9  | 276.13 |  33.00 |
1835 |   83.9  | 276.11 |  32.95 |
1840 |   83.9  | 276.10 |  32.95 |
1845 |   83.9  | 276.08 |  21.00 |
1850 |   84.0  | 276.01 |  33.02 |
1855 |   84.0  | 276.00 |  32.95 |
1860 |   84.0  | 276.02 |  32.86 |
1865 |   84.1  | 275.89 |  32.88 |
1870 |   84.1  | 275.91 |  32.88 |
1875 |   84.1  | 275.87 | 216.53 |
1880 |   84.2  | 275.78 |  32.81 |
1885 |   84.3  | 275.74 |  32.85 |
1890 |   84.3  | 275.73 |  32.78 |
1895 |   84.3  | 275.69 |  32.74 |
1900 |   84.3  | 275.67 |  32.72 |
1905 |   84.4  | 275.62 |  32.75 |
1910 |   84.3  | 275.66 |  32.73 |
1915 |   84.3  | 275.70 |  32.70 |
1920 |   84.3  | 275.66 |  32.68 |
1925 |   84.4  | 275.58 |  32.68 |
1930 |   84.4  | 275.62 |  32.70 |
1935 |   84.4  | 275.58 |  32.64 |
1940 |   84.4  | 275.56 |  32.63 |
1945 |   84.4  | 275.59 |  32.63 |
1950 |   84.5  | 275.50 |  32.64 |
1955 |   84.4  | 275.55 |  32.54 |
1960 |   84.5  | 275.45 |  32.53 |
1965 |   84.5  | 275.48 |  32.58 |
1970 |   84.6  | 275.44 |  32.55 |
1975 |   84.5  | 275.47 |  32.54 |
1980 |   84.6  | 275.42 |  32.51 |
1985 |   84.6  | 275.35 |  32.49 |
1990 |   84.7  | 275.34 |  32.46 |
1995 |   84.6  | 275.39 |  32.43 |
2000 |   84.6  | 275.36 |  32.39 |
2005 |   84.7  | 275.26 |  32.42 |
2010 |   84.8  | 275.24 |  65.58 |
2015 |   84.8  | 275.18 |  32.37 |
2020 |   84.9  | 275.08 |  32.41 |
2025 |   85.0  | 275.00 |  32.33 |
2030 |   85.1  | 274.90 |  32.40 |
2035 |   85.1  | 274.86 |  32.35 |
2040 |   85.2  | 274.81 |  32.37 |
2045 |   85.3  | 274.70 |  32.33 |
2050 |   85.3  | 274.70 |  32.30 |
2055 |   85.3  | 274.74 |  32.32 |
2060 |   85.2  | 274.78 |  67.30 |
2065 |   85.3  | 274.68 |  32.28 |
2070 |   85.3  | 274.69 |  32.32 |
2075 |   85.2  | 274.75 |  32.23 |
2080 |   85.3  | 274.71 |  32.22 |
2085 |   85.3  | 274.73 |  32.19 |
2090 |   85.2  | 274.75 | 214.99 |
2095 |   85.2  | 274.76 |  32.20 |
2100 |   85.2  | 274.75 |  32.24 |
2105 |   85.3  | 274.72 |  32.19 |
2110 |   85.3  | 274.67 |  32.15 |
2115 |   85.4  | 274.62 |  32.13 |
2120 |   85.4  | 274.62 |  21.00 |
2125 |   85.5  | 274.49 |  32.13 |
2130 |   85.4  | 274.58 |  32.11 |
2135 |   85.4  | 274.58 |  32.07 |
2140 |   85.5  | 274.52 |  32.09 |
2145 |   85.5  | 274.52 |  32.06 |
-2144 |   85.6  | 274.42 |  32.06 |
-2139 |   85.6  | 274.44 |  32.04 |
-2134 |   85.5  | 274.47 |  31.99 |
-2129 |   85.6  | 274.44 |  32.01 |
-2124 |   85.5  | 274.45 |  32.01 |
-2119 |   85.5  | 274.53 |  32.01 |
-2114 |   85.5  | 274.45 |  32.00 |
-2109 |   85.5  | 274.52 |  31.97 |
-2104 |   85.6  | 274.38 |  32.00 |
-2099 |   85.6  | 274.36 |  31.97 |
-2094 |   85.6  | 274.41 | 216.53 |
-2089 |   85.6  | 274.38 |  31.94 |
-2084 |   85.6  | 274.36 |  31.96 |
-2079 |   85.6  | 274.35 |  31.91 |
-2074 |   85.6  | 274.36 |  31.92 |
-2069 |   85.6  | 274.38 |  31.90 |
-2064 |   85.3  | 274.71 |  21.00 |
-2059 |   85.3  | 274.69 |  31.88 |
-2054 |   85.3  | 274.66 |  31.88 |
-2049 |   85.4  | 274.57 |  31.90 |
-2044 |   85.4  | 274.61 |  31.86 |
-2039 |   85.4  | 274.58 |  31.86 |
-2034 |   85.4  | 274.59 |  31.85 |
-2029 |   85.4  | 274.57 |  31.85 |
-2024 |   85.5  | 274.50 |  31.83 |
-2019 |   85.4  | 274.56 |  31.83 |
-2014 |   85.5  | 274.50 |  31.84 |
-2009 |   85.5  | 274.54 |  31.82 |
-2004 |   85.5  | 274.53 |  31.81 |
-1999 |   85.5  | 274.51 |  31.82 |
-1994 |   85.5  | 274.54 |  31.78 |
-1989 |   85.6  | 274.44 |  31.79 |
-1984 |   85.6  | 274.43 |  31.76 |
-1979 |   85.6  | 274.43 |  31.75 |
-1974 |   85.6  | 274.44 |  31.72 |
-1969 |   85.6  | 274.43 |  31.70 |
-1964 |   85.6  | 274.44 |  31.74 |
-1959 |   85.6  | 274.41 |  31.72 |
-1954 |   85.6  | 274.42 |  31.72 |
-1949 |   85.6  | 274.40 |  31.71 |
-1944 |   85.7  | 274.30 |  31.75 |
-1939 |   85.6  | 274.35 |  31.72 |
-1934 |   85.6  | 274.38 |  31.68 |
-1929 |   85.7  | 274.26 |  31.69 |
-1924 |   85.7  | 274.28 |  22.53 |
-1919 |   85.7  | 274.28 |  31.66 |
-1914 |   85.8  | 274.24 |  31.67 |
-1909 |   85.7  | 274.28 |  31.66 |
-1904 |   85.7  | 274.26 |  31.68 |
-1899 |   85.7  | 274.28 |  31.68 |
-1894 |   85.7  | 274.34 |  31.66 |
-1889 |   85.7  | 274.27 |  31.67 |
-1884 |   85.7  | 274.34 |  31.65 |
-1879 |   85.6  | 274.42 |  31.66 |
-1874 |   85.6  | 274.39 |  31.62 |
-1869 |   85.6  | 274.37 |  31.66 |
-1864 |   85.6  | 274.38 |  31.61 |
-1859 |   85.6  | 274.37 |  31.58 |
-1854 |   85.6  | 274.35 |  31.61 |
-1849 |   85.7  | 274.30 |  31.60 |
-1844 |   85.7  | 274.25 |  31.62 |
-1839 |   85.7  | 274.26 |  31.60 |
-1834 |   85.7  | 274.31 |  31.60 |
-1829 |   85.7  | 274.32 |  31.61 |
-1824 |   85.7  | 274.32 |  31.58 |
-1819 |   85.7  | 274.30 |  31.52 |
-1814 |   85.8  | 274.24 |  31.57 |
-1809 |   85.8  | 274.16 |  31.60 |
-1804 |   85.9  | 274.12 |  31.56 |
-1799 |   85.8  | 274.17 |  31.53 |
-1794 |   85.8  | 274.17 |  31.57 |
-1789 |   85.8  | 274.17 |  31.55 |
-1784 |   85.8  | 274.18 |  31.56 |
-1779 |   85.9  | 274.10 |  31.52 |
-1774 |   85.8  | 274.16 |  31.53 |
-1769 |   85.8  | 274.20 |  31.54 |
-1764 |   85.8  | 274.18 |  31.54 |
-1759 |   85.8  | 274.22 |  31.53 |
-1754 |   85.8  | 274.16 |  31.56 |
-1749 |   85.9  | 274.09 |  31.52 |
-1744 |   85.9  | 274.10 |  31.52 |
-1739 |   85.9  | 274.13 |  31.51 |
-1734 |   85.9  | 274.14 |  31.52 |
-1729 |   85.9  | 274.12 |  31.54 |
-1724 |   85.8  | 274.17 |  31.54 |
-1719 |   85.8  | 274.20 |  31.55 |
-1714 |   85.8  | 274.17 |  31.50 |
-1709 |   85.8  | 274.19 |  31.50 |
-1704 |   85.8  | 274.22 |  31.52 |
-1699 |   85.8  | 274.24 |  31.51 |
-1694 |   85.8  | 274.23 |  31.45 |
-1689 |   85.7  | 274.25 |  31.51 |
-1684 |   85.8  | 274.20 |  31.53 |
-1679 |   85.8  | 274.24 |  31.50 |
-1674 |   85.8  | 274.24 |  31.44 |
-1669 |   85.7  | 274.31 |  31.45 |
-1664 |   85.7  | 274.25 |  31.51 |
-1659 |   85.7  | 274.26 |  31.52 |
-1654 |   85.7  | 274.25 |  31.52 |
-1649 |   85.8  | 274.22 |  31.50 |
-1644 |   85.8  | 274.20 |  31.49 |
-1639 |   85.8  | 274.18 |  31.46 |
-1634 |   85.8  | 274.22 |  31.47 |
-1629 |   85.8  | 274.23 |  31.48 |
-1624 |   85.8  | 274.24 |  31.49 |
-1619 |   85.7  | 274.27 |  31.51 |
-1614 |   85.7  | 274.32 |  31.46 |
-1609 |   85.7  | 274.30 |  31.52 |
-1604 |   85.8  | 274.24 |  31.49 |
-1599 |   85.7  | 274.31 |  31.44 |
-1594 |   85.6  | 274.35 |  31.43 |
-1589 |   85.7  | 274.29 |  31.48 |
-1584 |   85.7  | 274.30 |  31.47 |
-1579 |   85.7  | 274.33 |  31.50 |
-1574 |   85.7  | 274.25 |  31.48 |
-1569 |   85.7  | 274.32 |  31.47 |
-1564 |   85.7  | 274.28 |  31.50 |
-1559 |   85.8  | 274.24 |  31.50 |
-1554 |   85.7  | 274.31 |  31.50 |
-1549 |   85.6  | 274.38 |  31.49 |
-1544 |   85.7  | 274.31 |  31.50 |
-1539 |   85.6  | 274.36 |  31.45 |
-1534 |   85.6  | 274.38 |  31.44 |
-1529 |   85.7  | 274.30 | 215.76 |
-1524 |   85.6  | 274.35 |  31.43 |
-1519 |   85.7  | 274.30 |  31.40 |
-1514 |   85.7  | 274.28 |  31.40 |
-1509 |   85.7  | 274.29 |  31.41 |
-1504 |   85.7  | 274.27 |  31.39 |
-1499 |   85.7  | 274.32 |  31.38 |
-1494 |   85.6  | 274.38 |  31.42 |
-1489 |   85.6  | 274.37 |  31.41 |
-1484 |   85.6  | 274.37 |  31.41 |
-1479 |   85.6  | 274.40 |  31.42 |
-1474 |   85.6  | 274.38 |  31.46 |
-1469 |   85.6  | 274.38 |  31.35 |
-1464 |   85.8  | 274.24 |  31.42 |
-1459 |   85.7  | 274.29 |  31.38 |
-1454 |   85.7  | 274.27 |  31.38 |
-1449 |   85.8  | 274.15 |  31.36 |
-1444 |   85.8  | 274.18 |  31.39 |
-1439 |   85.8  | 274.18 |  31.29 |
-1434 |   85.8  | 274.16 |  31.36 |
-1429 |   85.9  | 274.08 |  31.32 |
-1424 |   85.9  | 274.09 |  31.29 |
-1419 |   85.9  | 274.08 |  31.27 |
-1414 |   85.9  | 274.09 |  31.21 |
-1409 |   86.0  | 274.04 |  31.29 |
-1404 |   86.0  | 274.02 |  31.28 |
-1399 |   86.0  | 273.97 |  31.26 |
-1394 |   86.0  | 274.00 |  31.20 |
-1389 |   86.0  | 273.96 |  31.26 |
-1384 |   86.0  | 274.02 |  31.27 |
-1379 |   86.0  | 273.98 |  31.23 |
-1374 |   86.0  | 273.99 |  31.20 |
-1369 |   86.0  | 273.97 |  31.17 |
-1364 |   86.0  | 273.97 |  31.22 |
-1359 |   85.9  | 274.06 |  31.13 |
-1354 |   86.0  | 274.02 |  31.11 |
-1349 |   86.0  | 273.96 |  31.15 |
-1344 |   86.1  | 273.94 |  31.16 |
-1339 |   86.1  | 273.89 |  31.07 |
-1334 |   86.1  | 273.89 |  31.08 |
-1329 |   86.1  | 273.86 |  31.05 |
-1324 |   86.2  | 273.84 |  31.06 |
-1319 |   86.1  | 273.85 |  31.13 |
-1314 |   86.1  | 273.86 |  31.08 |
-1309 |   86.2  | 273.81 |  31.13 |
-1304 |   86.3  | 273.74 |  31.11 |
-1299 |   86.3  | 273.74 |  31.06 |
